,AidData TUFF Project ID,city_temp_id,region_temp_id,country_id
1147,42473.0,114,,182
1148,44197.0,115,,182
1149,66727.0,116,,182
1150,66959.0,117,,182
1151,73246.0,118,,182
1152,30847.0,21,,126
1153,58722.0,22,,126
1154,58807.0,23,,126
1155,59639.0,24,,126
1156,72795.0,25,,126
1157,73406.0,26,,126
1158,39077.0,3392,,021
1159,39083.0,3393,,021
1160,60009.0,3394,,021
1161,60046.0,3395,,021
1162,60048.0,3396,,021
1163,60053.0,3397,,021
1164,60054.0,3398,,021
1165,60087.0,3399,,021
1166,60363.0,3400,,021
1167,53158.0,16,,071
1168,38780.0,46,,226
1169,62180.0,47,,226
1170,62217.0,48,,226
1171,30251.0,52,,127
1172,30904.0,53,,127
1173,59249.0,54,,127
1174,35673.0,34,,129
1175,55851.0,35,,129
1176,39065.0,173,,017
1177,39444.0,231,,038
1178,30200.0,32,,100
1179,30502.0,33,,100
1180,31029.0,34,,100
1181,31030.0,35,,100
1182,31032.0,36,,100
1183,68909.0,37,,100
1184,68956.0,38,,100
1185,72815.0,39,,100
1186,72912.0,40,,100
1187,72915.0,41,,100
1188,72916.0,42,,100
1189,73708.0,43,,100
1190,37313.0,25,,039
1191,37364.0,26,,039
1192,39847.0,27,,039
1193,30922.0,35,,072
1194,86333.0,42,,240
1195,58850.0,107,,101
1196,58907.0,108,,101
1197,59080.0,109,,101
1198,59093.0,110,,101
1199,59094.0,111,,101
1200,34937.0,13,,139
1201,46183.0,14,,139
1202,59271.0,15,,139
1203,59528.0,16,,139
1204,59593.0,17,,139
1205,39817.0,1,,042
1206,39819.0,1,,042
1207,39830.0,7,,042
1208,55371.0,8,,042
1209,56271.0,9,,042
1210,72250.0,10,,042
1211,72665.0,11,,042
1212,35977.0,89,,018
1213,35982.0,90,,018
1214,30950.0,21,,141
1215,34935.0,22,,141
1216,30171.0,70,,142
1217,30241.0,71,,142
1218,30244.0,72,,142
1219,30560.0,73,,142
1220,30886.0,74,,142
1221,30915.0,75,,142
1222,34764.0,76,,142
1223,36251.0,77,,142
1224,43993.0,78,,142
1225,58656.0,79,,142
1226,59850.0,80,,142
1227,60351.0,81,,142
1228,69146.0,82,,142
1229,70083.0,83,,142
1230,70085.0,84,,142
1231,70086.0,85,,142
1232,64952.0,21,,026
1233,85704.0,22,,026
1234,60747.0,29,,102
1235,73174.0,30,,102
1236,35008.0,36,,074
1237,58088.0,37,,074
1238,54965.0,10,,045
1239,69272.0,11,,045
1240,53003.0,41,,076
1241,64469.0,42,,076
1242,57052.0,17,,077
1243,44153.0,26,,047
1244,71206.0,27,,047
1245,53783.0,435,,194
1246,54345.0,436,,194
1247,34748.0,183,,216
1248,39375.0,184,,216
1249,49810.0,185,,216
1250,66397.0,186,,216
1251,70724.0,187,,216
1252,85372.0,188,,216
1253,66040.0,245,,195
1254,41409.0,78,,145
1255,39759.0,26,,050
1256,39900.0,27,,050
1257,39901.0,28,,050
1258,39915.0,4,,050
1259,64345.0,29,,050
1260,69279.0,30,,050
1261,72023.0,31,,050
1262,53544.0,138,,211
1263,73476.0,139,,211
1264,30544.0,88,,103
1265,30803.0,89,,103
1266,52925.0,90,,103
1267,58740.0,91,,103
1268,39620.0,45,,212
1269,40491.0,46,,212
1270,43847.0,47,,212
1271,54001.0,48,,212
1272,54405.0,49,,212
1273,33828.0,41,,227
1274,64223.0,42,,227
1275,64770.0,43,,227
1276,85264.0,44,,227
1277,65712.0,16,,147
1278,65714.0,17,,147
1279,31120.0,15,,104
1280,30745.0,30,,078
1281,30752.0,31,,078
1282,39978.0,32,,078
1283,41899.0,33,,078
1284,53253.0,34,,078
1285,55416.0,35,,078
1286,53131.0,38,,119
1287,777.0,45,,105
1288,30333.0,46,,105
1289,31285.0,47,,105
1290,35021.0,48,,105
1291,57763.0,49,,105
1292,58110.0,50,,105
1293,49402.0,48,,228
1294,71700.0,49,,228
1295,35022.0,39,,079
1296,72350.0,40,,079
1297,56843.0,27,,080
1298,56903.0,28,,080
1299,41446.0,1035,,013
1300,63906.0,12,,244
1301,68650.0,39,,239
1302,72020.0,40,,239
1303,85836.0,41,,239
1304,86279.0,42,,239
1305,42467.0,31,,172
1306,67160.0,15,,172
1307,67194.0,32,,172
1308,73153.0,33,,172
1309,30391.0,49,,107
1310,31064.0,50,,107
1311,64061.0,48,,229
1312,64310.0,49,,229
1313,38543.0,55,,198
1314,32661.0,74,,134
1315,58414.0,75,,134
1316,30341.0,79,,135
1317,30371.0,80,,135
1318,42999.0,78,,178
1319,66438.0,79,,178
1320,66444.0,80,,178
1321,35266.0,164,,200
1322,43805.0,165,,200
1323,72710.0,166,,200
1324,39378.0,43,,222
1325,61187.0,44,,222
1326,62854.0,45,,222
1327,63848.0,46,,222
1328,56098.0,115,,019
1329,62921.0,116,,019
1330,44243.0,372,,190
1331,66498.0,373,,190
1332,73251.0,374,,190
1333,43002.0,1498,,247
1334,66481.0,1499,,247
1335,67037.0,1500,,247
1336,61607.0,23,,007
1337,64850.0,24,,007
1338,44284.0,218,,175
1339,66978.0,219,,175
1340,55801.0,7,,124
1341,35023.0,19,,084
1342,62971.0,20,,084
1343,31303.0,109,,111
1344,41600.0,110,,111
1345,58714.0,111,,111
1346,73262.0,112,,111
1347,33396.0,48,,204
1348,33407.0,49,,204
1349,33409.0,50,,204
1350,33458.0,51,,204
1351,38260.0,7,,204
1352,35024.0,45,,150
1353,38302.0,21,,065
1354,40479.0,36,,205
1355,40482.0,37,,205
1356,46215.0,38,,205
1357,53615.0,39,,205
1358,71411.0,40,,205
1359,71741.0,41,,205
1360,71884.0,13,,205
1361,64411.0,398,,231
1362,62977.0,17,,217
1363,64446.0,18,,217
1364,35012.0,17,,136
1365,39706.0,19,,066
1366,39708.0,20,,066
1367,39716.0,21,,066
1368,69020.0,22,,066
1369,42977.0,513,,191
1370,66566.0,514,,191
1371,39664.0,39,,213
1372,40242.0,75,,213
1373,40325.0,76,,213
1374,37727.0,17,,225
1375,38053.0,99,,069
1376,41465.0,100,,069
1377,58610.0,101,,069
1378,64417.0,96,,232
1379,65179.0,97,,232
1380,85379.0,98,,232
1381,41003.0,44,,208
1382,41052.0,45,,208
1383,57392.0,46,,114
1384,35655.0,33,,115
1385,62674.0,34,,115
1386,53740.0,53,,192
1387,54772.0,54,,192
1388,30287.0,1,,Non
1389,28218.0,119,,096
1390,64148.0,120,,096
1391,64152.0,121,,096
1392,64184.0,122,,096
1393,66313.0,53,,096
1394,67418.0,123,,096
1395,67510.0,124,,096
1396,68294.0,125,,096
1397,68456.0,40,,096
1398,39786.0,8,,029
1399,40702.0,9,,029
1400,69847.0,10,,029
1401,71173.0,11,,029
1402,36517.0,335,,015
1403,54829.0,336,,015
1404,69134.0,337,,015
1405,65745.0,102,,210
1406,39640.0,7,,031
1407,39740.0,8,,031
1408,34230.0,40,,233
1409,38969.0,41,,233
1410,59029.0,18,,032
1411,42313.0,119,,182
1412,46413.0,120,,182
1413,66992.0,121,,182
1414,66993.0,122,,182
1415,73430.0,27,,126
1416,39076.0,3401,,021
1417,59826.0,3402,,021
1418,59988.0,3403,,021
1419,59991.0,3404,,021
1420,60000.0,3405,,021
1421,60002.0,3406,,021
1422,60004.0,3407,,021
1423,64580.0,3408,,021
1424,34936.0,16,,071
1425,35065.0,16,,071
1426,53194.0,29,,071
1427,56498.0,30,,071
1428,32155.0,49,,226
1429,32189.0,50,,226
1430,33064.0,51,,226
1431,61164.0,52,,226
1432,62456.0,53,,226
1433,30166.0,55,,127
1434,30188.0,56,,127
1435,31868.0,57,,127
1436,31883.0,58,,127
1437,35010.0,27,,128
1438,55628.0,28,,128
1439,36960.0,473,,038
1440,35696.0,11,,099
1441,369.0,44,,100
1442,30807.0,45,,100
1443,58276.0,46,,100
1444,72959.0,47,,100
1445,60791.0,36,,072
1446,66064.0,37,,072
1447,66116.0,2,,072
1448,63807.0,17,,240
1449,65016.0,43,,240
1450,86332.0,44,,240
1451,36321.0,112,,101
1452,53508.0,113,,101
1453,53517.0,114,,101
1454,58849.0,115,,101
1455,30346.0,18,,139
1456,59137.0,4,,139
1457,59327.0,4,,139
1458,59525.0,19,,139
1459,59549.0,4,,139
1460,85281.0,20,,139
1461,39815.0,12,,042
1462,39828.0,13,,042
1463,39829.0,1,,042
1464,55854.0,14,,042
1465,56270.0,15,,042
1466,61107.0,16,,042
1467,59286.0,91,,018
1468,62398.0,21,,130
1469,62447.0,22,,130
1470,30527.0,23,,141
1471,58536.0,86,,142
1472,59178.0,87,,142
1473,60344.0,88,,142
1474,60658.0,89,,142
1475,39405.0,23,,026
1476,64738.0,24,,026
1477,66892.0,25,,026
1478,30086.0,38,,074
1479,30481.0,39,,074
1480,30600.0,40,,074
1481,30709.0,41,,074
1482,32344.0,42,,074
1483,35241.0,43,,074
1484,40764.0,12,,045
1485,35007.0,43,,076
1486,34938.0,18,,077
1487,36574.0,28,,047
1488,39888.0,29,,047
1489,71205.0,30,,047
1490,85828.0,31,,047
1491,43953.0,437,,194
1492,34992.0,189,,216
1493,39185.0,190,,216
1494,61206.0,191,,216
1495,61325.0,192,,216
1496,61401.0,193,,216
1497,61427.0,194,,216
